0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-3.4694470e-18
-3.7414296e-02,-3.3874483e-02,2.8553851e-03,4.8069012e-04,6.0049151e-05,4.7364388e-04
-1.8261854e-02,6.5740596e-03,1.1103722e-02,7.8847276e-05,-1.6402721e-04,2.9764671e-04
-2.4799041e-02,-2.2669211e-02,1.9925858e-02,1.7805440e-04,-2.7676833e-04,3.2290740e-04
-3.7831467e-02,1.1677921e-02,2.1241294e-02,9.9550744e-05,-9.1228407e-05,2.6785759e-05
-5.0652887e-04,-9.1737195e-03,3.7679313e-02,-2.5239990e-05,-2.5030026e-04,3.3112682e-04
-9.8218616e-03,-2.3051729e-02,2.6747446e-02,3.9904015e-04,5.2842558e-05,4.1766618e-04
-1.8845549e-02,1.1837595e-02,2.4182049e-02,4.3838407e-04,3.6477521e-05,3.9986650e-04
-1.1010114e-02,-1.5188557e-02,2.7921257e-02,1.7887161e-04,-1.0399043e-04,3.0474876e-04
-3.8818484e-02,-4.7389427e-03,2.7756771e-02,1.5460006e-04,-8.1019862e-05,3.1784472e-04
-6.2946888e-04,1.5661734e-03,3.2625625e-02,-1.6226523e-04,-1.3259118e-04,3.1290613e-04
-2.1829878e-02,-1.1477832e-02,2.8114392e-02,8.1359851e-04,1.4295328e-04,6.6415130e-04
1.5958958e-02,2.3255103e-02,2.1948228e-02,2.2665684e-04,-6.0429356e-05,4.8463052e-04
-3.5245647e-02,-1.0930918e-02,2.0326079e-02,1.8162112e-04,-2.1096677e-04,5.7930858e-04
-1.6907946e-02,-3.2944576e-02,1.6787298e-02,4.3059796e-04,-3.7760958e-04,7.1991627e-04
3.8585898e-02,-5.7637351e-03,4.3760079e-02,-6.1979351e-04,-4.5972929e-04,8.1903797e-04
-7.0534371e-02,-1.9168115e-02,4.7467116e-02,2.1867805e-04,-1.3823014e-04,7.2777804e-04
4.2002206e-02,9.5461073e-03,4.1622087e-02,-2.1374423e-04,-3.4199237e-04,5.6547224e-04
3.7555930e-02,-3.9370388e-02,2.2141515e-02,3.0003164e-04,2.3328049e-05,2.1149286e-03
-1.7195761e-02,1.6992508e-02,4.8706124e-02,-5.4601164e-05,-9.2373600e-04,1.0070024e-03
1.1238318e-02,-3.8053274e-02,7.1178445e-02,5.7074954e-04,-3.6189975e-04,3.3799047e-04
1.0111963e-02,5.9977584e-03,8.8596634e-02,-2.7213655e-04,-3.2094115e-04,4.7588546e-04
-3.8524547e-02,-2.0833957e-02,1.1745464e-01,1.3560745e-04,-2.9823002e-04,5.1884464e-04
6.4444074e-03,2.2253950e-03,1.0828764e-01,-1.7501552e-04,-4.7702486e-04,3.8704062e-04
4.2144127e-03,-7.0141082e-03,1.2803136e-01,-3.2142046e-04,-3.6242289e-04,2.6139180e-04
-2.6669472e-02,-2.7193133e-03,1.3606655e-01,-1.2208943e-04,-2.8711496e-04,2.7575335e-04
2.1556422e-02,1.3668058e-02,1.4386432e-01,-3.0008174e-05,-2.5593648e-04,4.8038218e-04
-2.1384748e-03,-8.7130098e-03,1.5934807e-01,-7.1722509e-05,-3.5343670e-04,4.2705083e-04
2.3232733e-03,-1.8969217e-02,1.6718296e-01,-9.3156480e-05,-4.3075655e-04,6.1282283e-04
1.1400656e-02,-5.4220690e-03,1.4380587e-01,4.9079850e-04,-4.8216147e-04,6.6802993e-04
2.3461075e-02,7.1700227e-03,1.6007250e-01,-5.6198600e-04,-3.7010003e-04,6.9125909e-04
-2.6788345e-03,-8.1522074e-03,1.5042364e-01,-1.3280636e-05,-4.5331360e-04,7.5819400e-04
2.8318383e-03,-1.0706718e-02,1.4949489e-01,2.4290221e-04,-3.4669991e-04,5.9429980e-04
1.8948252e-02,-8.0284223e-03,1.6299546e-01,2.2681634e-04,-4.1088169e-04,7.8747887e-04
2.2554261e-02,-2.2937220e-02,1.5764105e-01,4.7273743e-04,-2.3787730e-04,8.3263403e-04
-4.1660798e-02,9.1875260e-03,1.7430817e-01,-1.1409409e-04,-4.7807781e-04,5.0852943e-04
3.7950555e-02,-8.1542792e-03,1.8780552e-01,-3.5934097e-04,-2.8991342e-04,6.0754914e-04
1.0670408e-04,4.9663425e-05,1.8032214e-01,-1.4140379e-04,-4.7629202e-04,7.7770564e-04
1.0949889e-02,-7.1579996e-03,1.7238975e-01,-6.5131040e-05,-6.8137226e-04,6.8570810e-04
4.2449204e-02,-1.7647511e-03,1.8803044e-01,-5.3749429e-04,-6.7895659e-04,9.1204970e-04
-2.7910153e-02,-2.5022752e-03,1.8108494e-01,8.4334340e-05,-5.8426440e-04,8.8568582e-04
3.2076360e-02,1.4658181e-02,1.8313597e-01,-5.1419014e-04,-3.7957421e-04,5.7528996e-04
7.5091879e-03,-6.0993025e-03,1.9181689e-01,-2.2203776e-04,-6.2163488e-04,8.4824966e-04
-1.2046662e-02,-1.0850628e-02,1.9391930e-01,-2.4698122e-04,-2.8010640e-04,7.7061155e-04
3.9340781e-02,-8.9861128e-03,2.2181176e-01,-7.2462232e-04,-4.5955077e-04,8.4322984e-04
-1.1700045e-02,2.7855912e-03,2.2022762e-01,-4.5785674e-04,-4.4163822e-04,8.9033284e-04
3.9475794e-02,1.2171801e-02,2.1087256e-01,-1.0288255e-03,-3.5285405e-04,7.6622198e-04
-9.0920757e-03,-3.1870272e-02,2.2735137e-01,-5.1929644e-04,-2.2509567e-04,8.2169018e-04
-1.0309547e-02,1.7979119e-02,2.1055784e-01,-5.3065073e-04,-3.9964807e-04,5.5441350e-04
5.9065278e-02,-6.5676315e-03,2.0859876e-01,-7.9012809e-04,-2.5830163e-04,8.5256067e-04
-1.8131550e-02,2.4317258e-02,1.9785631e-01,-7.8930461e-05,-2.2324881e-05,7.5756220e-04
1.3521555e-02,2.9752067e-02,1.9471977e-01,-6.2401053e-04,-4.2294003e-04,7.1331400e-04
1.8501421e-02,2.5061240e-03,1.9736942e-01,-2.7587449e-04,-2.7635648e-04,7.3638933e-04
1.0431593e-02,1.5377660e-02,1.9946195e-01,-3.6251845e-04,-2.7245854e-04,6.6867309e-04
2.4841349e-02,-7.6392082e-03,2.3236854e-01,-5.9403777e-04,-4.2109284e-04,7.6720555e-04
1.0096587e-02,-2.2916338e-02,2.2036094e-01,-2.5254641e-04,-4.9807808e-04,8.1300887e-04
2.6940433e-02,-5.9180868e-03,2.1733579e-01,-5.9816998e-04,-2.7625950e-04,9.0173478e-04
-6.8264258e-04,-2.0220740e-02,2.2942065e-01,-6.2509700e-04,-5.8885050e-04,1.1785162e-03
-2.7222391e-03,-1.0724726e-02,2.1885002e-01,-4.0068297e-04,-6.0045137e-04,1.0189822e-03
2.7602273e-02,-8.7821737e-03,2.2969918e-01,-1.0197663e-03,-5.1204517e-04,8.5518494e-04
-7.3285120e-03,-1.5485045e-02,2.3474718e-01,-1.0167389e-03,-4.5783158e-04,9.5779078e-04
2.0158449e-02,2.8603155e-02,1.9015283e-01,-4.8393019e-04,-2.2644217e-05,8.9858626e-04
-2.1756658e-02,8.2836562e-03,1.9059107e-01,-5.5045154e-04,-2.5970170e-04,5.8645623e-04
-4.6910983e-03,4.5030627e-03,1.5786780e-01,-9.1951211e-05,-8.6704716e-04,4.8550512e-04
3.4358493e-02,-1.1322200e-02,1.8728885e-01,-1.3105491e-04,-3.2987030e-04,5.9908280e-04
-2.2599865e-02,2.0924199e-02,1.8280437e-01,-2.3254003e-04,-1.4850740e-04,5.3494571e-04
3.0818785e-02,5.5861326e-04,2.0531853e-01,-2.9867766e-04,-3.3846457e-04,7.1899870e-04
-1.8060549e-02,-1.1880632e-02,2.0543795e-01,-2.2325866e-04,-3.4348688e-04,8.2900693e-04
4.2485862e-02,1.6188359e-03,1.9889726e-01,-4.8671756e-05,-3.4209886e-04,6.7783167e-04
2.4986326e-02,-7.1445201e-03,2.1553872e-01,-3.7249590e-04,-3.2780884e-04,9.7364233e-04
-1.4221641e-02,1.9060926e-02,2.0289320e-01,1.6339219e-05,-2.9811240e-04,1.0642048e-03
4.8078633e-02,1.5479610e-02,1.9910637e-01,-2.9806708e-04,-2.1241597e-04,8.7071107e-04
-1.7543846e-03,-1.5154367e-02,2.1871538e-01,-2.5017593e-04,-3.7513878e-04,1.2789260e-03
3.3764332e-02,9.1202173e-04,1.8840754e-01,-2.7241898e-04,-3.0265010e-04,9.9841218e-04
2.0233451e-02,-2.2988690e-02,2.1096603e-01,-4.5312835e-04,-4.8008556e-04,1.2567381e-03
2.8872060e-02,-1.0657659e-02,2.0776710e-01,-4.1789391e-04,-4.8801588e-04,1.4486314e-03
1.0107043e-02,1.0900274e-02,2.2097863e-01,-1.6805011e-04,-3.1238488e-04,1.3960408e-03
5.0941775e-02,-1.8134467e-02,2.4358994e-01,-6.0999323e-04,-3.1774248e-04,1.5337697e-03
7.0378404e-03,-1.4877714e-02,2.4296845e-01,-3.2022200e-04,-2.6231462e-04,1.6662759e-03
3.0036489e-02,1.0912945e-02,2.1761497e-01,-3.2459426e-04,-1.2840693e-04,1.5196977e-03
3.5971130e-02,-7.1398055e-04,2.1041779e-01,-2.3432281e-04,-5.0543669e-04,1.8111047e-03
5.1373706e-02,-1.3676381e-02,2.2429189e-01,-2.0874397e-04,-3.8823606e-04,1.7675354e-03
2.3692521e-03,-5.5317255e-03,2.2007536e-01,2.3240644e-05,-6.4815009e-04,1.9835118e-03
4.3963345e-02,1.3986662e-02,2.2651661e-01,-3.6910776e-04,-5.5092553e-04,1.9341103e-03
3.1553309e-02,-1.3270848e-02,2.3712048e-01,-4.3438054e-04,-6.9749370e-04,1.8698351e-03
3.3361324e-02,-1.6670919e-02,2.4736218e-01,-2.5596897e-04,-4.9448134e-04,2.0393249e-03
4.3957235e-02,1.0865558e-02,2.4709975e-01,-2.0126899e-04,-6.8800274e-04,2.0236303e-03
3.8779935e-02,-2.3175159e-02,2.6209182e-01,-2.1461871e-04,-6.9169629e-04,2.1828395e-03
4.7998659e-02,-1.2643197e-02,2.3719261e-01,4.8340436e-04,-7.3841862e-04,2.5823324e-03
7.2813623e-02,-1.1127433e-02,2.5977182e-01,3.2001411e-05,-9.3169973e-04,2.7006388e-03
3.6550789e-02,-4.4701984e-02,2.3891031e-01,1.5865395e-04,-9.9801699e-04,2.6879132e-03
4.6333603e-02,2.8729488e-03,2.3789573e-01,-5.2911054e-04,-7.0541187e-04,2.2110455e-03
1.9621769e-02,-1.3020419e-02,2.5393884e-01,-6.0933189e-04,-7.6137741e-04,2.2653931e-03
2.9374231e-02,-1.5612038e-02,2.4471352e-01,3.3564194e-04,-7.7878016e-04,2.3927718e-03
8.0682621e-02,5.6380643e-03,2.5456645e-01,-1.0075002e-04,-9.5782584e-04,2.3288032e-03
1.0679222e-02,-2.3858210e-02,2.6821872e-01,-2.1247835e-05,-7.0293711e-04,2.6136803e-03
4.9893500e-02,-8.9502725e-03,2.5944485e-01,3.8840128e-04,-7.7982253e-04,2.6741448e-03
3.6612540e-02,4.6939298e-03,2.5450545e-01,-1.5546506e-05,-8.8869073e-04,2.1977111e-03
4.3992517e-02,-1.1683148e-02,2.5930659e-01,1.0751268e-04,-7.1132227e-04,2.3385613e-03
1.6200818e-02,1.5218360e-02,2.5436399e-01,-3.5919718e-05,-7.5967146e-04,2.1371452e-03
4.7612250e-02,-1.5234499e-02,2.7998274e-01,-1.3714485e-04,-8.8646650e-04,2.2304075e-03
2.3003977e-02,-1.5592066e-02,2.6502251e-01,4.6115230e-04,-7.8007988e-04,2.2927844e-03
2.7194113e-02,1.5539293e-02,2.7111456e-01,-1.7883194e-04,-4.9671318e-04,1.9553185e-03
5.2090678e-02,-2.0553149e-02,2.9112808e-01,2.6134006e-05,-6.8194586e-04,2.1187059e-03
6.9494586e-03,-1.1021957e-02,2.8797771e-01,1.7861285e-04,-6.6115994e-04,2.1347247e-03
5.2709322e-02,1.1500895e-03,2.8535474e-01,-1.7073596e-04,-8.1941164e-04,2.1112595e-03
3.8393249e-02,-1.0207989e-02,2.9781283e-01,-4.0798723e-04,-5.6830271e-04,2.2204938e-03
3.7097068e-03,1.7989089e-03,3.0178285e-01,2.3780388e-05,-4.4649265e-04,2.1516355e-03
6.9668263e-02,7.2825925e-03,2.8732621e-01,1.1598284e-05,-5.4311797e-04,1.8874801e-03
2.0443938e-02,-3.6294372e-03,2.9439540e-01,-1.1399486e-04,-3.8387687e-04,2.0267941e-03
1.3367830e-02,2.5753932e-02,-2.2586607e-01,3.2958094e-04,-4.7868420e-04,1.4855766e-03
6.3115909e-02,-1.4367262e-02,-2.0394514e-01,3.8387868e-04,-9.4528018e-04,1.4758307e-03
1.6415697e-02,-1.8881209e-02,-1.8431941e-01,6.4956754e-04,-8.0670130e-04,1.3284224e-03
6.2069266e-02,1.3531524e-02,-1.9047603e-01,2.8595415e-04,-7.5801492e-04,1.4785625e-03
3.2423362e-02,-8.1314581e-03,-1.7701149e-01,1.7842168e-04,-8.6873241e-04,1.5749565e-03
1.8914543e-02,-1.6978861e-02,-1.6594710e-01,5.0161036e-04,-9.1186289e-04,1.6011866e-03
5.4283332e-02,-8.7303947e-04,-1.6785606e-01,9.4355622e-05,-1.0760196e-03,1.5451145e-03
4.1931818e-02,-1.3481302e-02,-1.5845698e-01,6.0897676e-05,-8.9427081e-04,1.7040778e-03
2.8433716e-02,8.4385223e-05,-1.7155476e-01,4.6426610e-04,-9.9611175e-04,1.7318745e-03
3.3504340e-02,5.0198702e-03,-1.7014964e-01,2.7289796e-04,-1.1491146e-03,1.6470677e-03
5.5188686e-02,-1.7023274e-02,-1.5835798e-01,3.2619481e-04,-1.0425218e-03,1.8040553e-03
2.1211273e-02,5.9197647e-03,-1.7899817e-01,7.8599866e-04,-1.0236906e-03,1.7900283e-03
5.7965840e-02,1.1280701e-02,-1.7336955e-01,7.8530485e-04,-1.2851906e-03,1.9364684e-03
5.6165290e-02,-3.3937523e-02,-1.8443059e-01,1.3559331e-03,-1.4816864e-03,2.2100303e-03
3.1419642e-02,1.6749210e-02,-1.9185966e-01,6.6416248e-04,-9.9812472e-04,1.8099805e-03
5.8724391e-02,2.6319794e-03,-2.2389147e-01,5.1716759e-04,-1.1466955e-03,1.7669519e-03
1.9649928e-02,-3.8176064e-04,-2.1973186e-01,1.0611221e-03,-8.1701906e-04,1.6469174e-03
8.6520326e-02,2.5306544e-02,-2.0570028e-01,1.1050231e-03,-7.2713425e-04,1.8944337e-03
-2.6097018e-02,1.1471244e-02,-2.0077252e-01,1.1596411e-03,-8.3375386e-04,1.6190110e-03
4.5706361e-02,-1.6141882e-02,-1.7009619e-01,7.4938006e-04,-8.9613654e-04,1.6479991e-03
2.3608939e-02,-2.3487346e-02,-1.4663621e-01,1.0023147e-03,-8.5250154e-04,1.8783436e-03
4.3947274e-02,-7.9952371e-03,-1.5794032e-01,9.2045918e-04,-9.5561019e-04,1.7574360e-03
8.1388992e-02,-2.5279549e-02,-1.4282610e-01,8.8023390e-04,-9.4773774e-04,2.2010463e-03
9.3502404e-03,-8.3219610e-03,-1.4021664e-01,7.8434855e-04,-9.2677455e-04,2.0675470e-03
3.8725610e-02,6.4183489e-03,-1.4242346e-01,2.3901519e-04,-1.1555864e-03,1.7598174e-03
3.9976500e-02,-1.8488234e-02,-1.4456471e-01,5.2092104e-04,-1.2866497e-03,1.9215652e-03
4.7772766e-02,4.9432880e-03,-1.5235869e-01,1.0128373e-03,-9.7880081e-04,1.9256126e-03
3.0998621e-02,9.5022938e-03,-1.2534408e-01,1.0375598e-03,-1.1418947e-03,2.0751982e-03
5.6654347e-02,-1.9223295e-02,-1.2433318e-01,1.2001353e-03,-1.3486556e-03,2.1232261e-03
4.9306531e-02,-2.0554418e-02,-1.2968660e-01,1.6412614e-03,-1.0935273e-03,2.2881619e-03
6.1542693e-02,-3.1376858e-03,-1.2359781e-01,1.0919065e-03,-1.3377442e-03,2.1431203e-03
2.3410675e-02,-2.8163043e-02,-1.1830174e-01,1.5039572e-03,-1.4121482e-03,2.2593761e-03
5.6422616e-02,-1.8118956e-02,-1.4373961e-01,2.3143372e-03,-1.6463173e-03,2.3265270e-03
7.1303670e-02,-2.5343709e-03,-1.3666671e-01,1.7447156e-03,-1.5617974e-03,2.2709469e-03
4.0294366e-02,-2.7095536e-02,-1.5400858e-01,2.6249320e-03,-1.7978765e-03,2.5841036e-03
6.2567012e-02,7.9119910e-03,-1.2159089e-01,2.2692698e-03,-2.0298270e-03,2.5738929e-03
4.8264941e-02,-2.3473115e-02,-1.3867811e-01,2.7009559e-03,-2.1151256e-03,2.6113216e-03
8.9124309e-02,9.9880435e-03,-1.3417856e-01,2.2767674e-03,-1.7321754e-03,2.3604822e-03
3.2027728e-02,-2.3530059e-02,-1.2589640e-01,2.6811256e-03,-1.9428219e-03,2.6661384e-03
6.1159716e-02,-9.1347661e-03,-1.3495837e-01,3.1060893e-03,-2.3088226e-03,2.6054303e-03
7.7635914e-02,-9.3035528e-04,-1.3742661e-01,8.0262402e-04,-1.8671253e-03,1.4100144e-03
3.2820424e-02,-6.7145990e-02,-1.4014911e-01,1.0691100e-03,-1.6845568e-03,1.6116523e-03
2.5856390e-02,-1.2813359e-02,-1.2531430e-01,3.5506093e-04,-1.8073081e-03,1.1150005e-03
4.4670504e-02,-5.9343613e-02,-1.0064078e-01,3.3275181e-04,-1.7139382e-03,1.1548450e-03
3.0570790e-02,-1.5738177e-02,-9.7392454e-02,5.4885738e-04,-1.3835355e-03,8.8544285e-04
6.2063597e-02,-1.8068655e-02,-7.2193497e-02,2.4198672e-04,-1.5956592e-03,8.7426437e-04
2.9530686e-02,-4.8923450e-02,-6.8125163e-02,8.2987017e-04,-1.7632312e-03,1.1393079e-03
3.9969025e-02,-2.3520637e-02,-7.3574887e-02,6.9709001e-04,-1.5036269e-03,9.6185008e-04
4.9027053e-02,-3.2981828e-02,-4.7500062e-02,3.5540601e-04,-1.8021207e-03,1.0659067e-03
1.9425923e-02,-4.7491544e-02,-3.3192435e-02,5.8349570e-04,-1.5920230e-03,9.3232920e-04
6.3316524e-02,-2.6223890e-02,-5.5992615e-02,6.9744368e-04,-1.7507024e-03,1.0310806e-03
6.8855056e-02,-3.7184253e-02,-5.5702557e-02,1.0425069e-03,-1.8740808e-03,1.3159334e-03
3.2729003e-02,-3.1487816e-02,-7.2856527e-02,1.5605636e-03,-2.0433891e-03,1.4152157e-03
8.6217875e-02,-2.7797289e-02,-1.0879878e-01,9.5277523e-04,-2.4126990e-03,1.3800980e-03
3.6972717e-02,-7.4498637e-02,-8.1134851e-02,7.8039560e-04,-2.1004300e-03,1.5161757e-03
5.5233508e-02,-5.0752139e-02,-9.6824893e-02,1.1998267e-03,-2.2634334e-03,1.5082540e-03
6.8181732e-02,-5.7106218e-02,-8.8716921e-02,1.1739383e-03,-2.1945409e-03,1.3675076e-03
3.1406194e-02,-5.6741629e-02,-7.8389607e-02,1.6721932e-03,-2.1781974e-03,1.3262422e-03
5.6081261e-02,-3.8788478e-02,-8.5788879e-02,2.0338015e-03,-2.3265344e-03,1.3355717e-03
1.1166990e-01,-6.4112970e-02,-8.8900281e-02,2.1345374e-03,-2.3540498e-03,2.0995474e-03
6.1156980e-02,-3.9038236e-02,-1.1387702e-01,3.0300057e-03,-2.3939065e-03,2.5121246e-03
6.4284450e-02,-2.4726023e-02,-2.0901347e-01,9.2633034e-04,-1.7700305e-03,1.2551520e-03
1.5909219e-02,-8.3185208e-02,-2.1806397e-01,8.7279595e-04,-1.3959373e-03,1.0957048e-03
9.3711700e-02,-5.2081956e-02,-2.1839785e-01,1.3267653e-03,-1.6860588e-03,9.2874079e-04
1.6097126e-02,-5.2164645e-02,-2.3077601e-01,1.5361970e-03,-1.4723180e-03,1.0971857e-03
1.3657153e-01,-7.7103364e-02,-1.3407886e-01,1.7916067e-03,-1.5957119e-03,1.0517540e-03
-3.5682204e-02,-3.1455123e-02,-1.4183791e-01,-8.5744725e-05,-1.3682535e-03,1.1693897e-03
1.0886755e-01,-8.7515951e-02,-8.7667697e-02,-2.3211924e-06,-1.4674702e-03,5.7302278e-04
1.5307499e-02,-5.8888687e-02,-7.5374107e-02,-6.5877275e-04,-1.5901871e-03,1.0416924e-03
4.8324380e-02,-3.1760941e-02,-6.6396538e-02,-7.5781755e-04,-1.5500473e-03,9.1616599e-04
3.5340118e-02,-4.5014965e-02,-3.6828624e-02,-1.2462782e-03,-1.6736853e-03,8.2368127e-04
4.1036184e-02,-6.6232763e-02,-3.7644093e-02,-1.0187205e-03,-1.8943325e-03,8.9306252e-04
6.3709149e-02,-3.5275227e-02,-3.0600902e-02,-1.7257418e-03,-1.6168704e-03,8.2197164e-04
2.6676400e-02,-4.9932035e-02,-3.0402367e-02,-1.4824212e-03,-2.0342083e-03,8.6770906e-04
2.8114808e-02,-4.2602034e-02,-6.9597838e-02,-1.2492129e-03,-2.4464167e-03,9.7437170e-04
6.1779171e-02,-4.7996675e-02,-6.4172829e-02,-1.6784360e-03,-2.3013047e-03,6.6757778e-04
5.6124293e-02,-5.6932215e-02,-2.4801288e-02,-2.1659562e-03,-2.0837333e-03,6.4846916e-04
3.0802408e-03,-4.7062455e-02,-4.1506739e-02,-1.2811648e-03,-2.3246272e-03,8.3080349e-04
1.2781756e-01,-5.5932329e-02,-1.8084014e-02,-1.2506226e-03,-2.1510114e-03,7.7989817e-04
-2.9679913e-02,-4.5395157e-02,-6.2202566e-02,-1.0388984e-03,-2.6377795e-03,6.0249838e-04
2.9717672e-02,-6.0836768e-02,-5.7728607e-02,-4.1365515e-04,-2.0061863e-03,1.0445405e-03
1.1198544e-01,-2.7739549e-02,-6.4515131e-02,-5.2260149e-04,-2.1959550e-03,9.2076107e-04
-4.0969297e-03,-5.4801341e-02,-3.6521730e-03,-3.9351082e-04,-1.7618861e-03,1.0159938e-03
9.1687189e-02,-6.6695996e-02,1.3083348e-02,-6.6241556e-04,-2.0786719e-03,9.6460793e-04
5.6206555e-03,-6.4083149e-02,3.7831568e-02,-5.2218722e-04,-2.5390300e-03,1.0674686e-03
7.4483535e-02,-6.1608485e-02,3.7618667e-02,-6.6373162e-04,-2.6034054e-03,1.0341250e-03
3.7650569e-02,-5.4658991e-02,3.4208820e-02,-7.8604670e-04,-2.3052711e-03,1.0253412e-03
4.3171717e-02,-4.4289952e-02,3.3120197e-02,-1.3640025e-03,-2.5722080e-03,1.1183778e-03
3.8424769e-02,-6.0122085e-02,4.9845081e-02,-1.4556011e-03,-2.7332136e-03,1.1254450e-03
5.7099771e-02,-4.9811409e-02,1.6980469e-02,-1.0627461e-03,-2.7748170e-03,1.0858793e-03
6.4398618e-02,-4.6079123e-02,3.6217427e-02,-1.4218991e-03,-2.4164746e-03,1.0564586e-03
2.2047609e-02,-4.3608115e-02,3.2538587e-02,-9.1452825e-04,-2.5451697e-03,9.0628855e-04
6.2442939e-02,-4.5338689e-02,2.6813550e-02,-7.0700812e-04,-2.9928409e-03,1.0259942e-03
8.1531589e-02,-6.7830994e-02,-9.9785356e-02,2.8418483e-04,-2.3406729e-03,2.0906543e-03
9.2346710e-02,-4.5502403e-02,-7.8294363e-02,-1.2772915e-04,-2.1556112e-03,2.0284313e-03
5.2867046e-02,-4.3712578e-02,-7.2715067e-02,-6.8454828e-04,-2.2311037e-03,1.9145298e-03
7.0617510e-02,-5.4933560e-02,-7.1517900e-02,-3.0019285e-04,-2.3197064e-03,1.8538648e-03
1.1954824e-01,-5.2336950e-02,-9.6546271e-02,2.1165242e-04,-2.3961222e-03,2.1835374e-03
8.6178105e-02,-5.0122522e-02,-8.6440968e-02,-3.5053821e-05,-2.4497390e-03,2.1161482e-03
4.2590960e-02,-6.0517804e-02,-7.1628827e-02,1.2450783e-04,-2.4350977e-03,2.1584434e-03
1.0524437e-01,-4.6339359e-02,-1.0329905e-01,6.2361884e-04,-2.5922805e-03,2.2337541e-03
1.0634012e-01,-6.6914997e-02,-1.0117096e-01,7.2222548e-04,-2.7925054e-03,2.4310427e-03
8.7312192e-02,-4.6344921e-02,-1.2013890e-01,7.6873513e-04,-2.8350877e-03,2.7095577e-03
8.3565317e-02,-5.8303623e-02,-8.5411067e-02,2.5208057e-04,-2.0999785e-03,1.8182928e-03
1.1030894e-01,-5.9101952e-02,-1.0736340e-01,7.9296517e-04,-2.1963886e-03,1.9734609e-03
1.0206362e-01,-8.0662486e-02,-8.1807528e-02,7.9926675e-04,-2.4622182e-03,1.8404713e-03
5.5045194e-02,-3.1199535e-02,-9.4663795e-02,5.6520738e-04,-2.3982068e-03,1.2820151e-03
7.7095950e-02,-4.8840582e-02,-7.8583627e-02,8.5929556e-05,-2.3068793e-03,1.1009177e-03
6.0090449e-02,-6.9607327e-02,-8.4387055e-02,8.3959454e-04,-2.1157737e-03,1.1300049e-03
1.2142614e-01,-5.7745054e-02,-7.5026878e-02,2.7430669e-04,-1.7311887e-03,1.0527957e-03
